Columns: 3, Column Order: (0, 1, 2), Plaintext: eule_iefti gjn _r nh_
Columns: 3, Column Order: (0, 2, 1), Plaintext: eluei_etfig j n_ rn_h
Columns: 3, Column Order: (1, 0, 2), Plaintext: uel_eifet ignj r_ hn_
Columns: 3, Column Order: (1, 2, 0), Plaintext: leuie_tefgi  jn _r_nh
Columns: 3, Column Order: (2, 0, 1), Plaintext: ule_iefte gin jr _h_n
Columns: 3, Column Order: (2, 1, 0), Plaintext: luei_etfeg i nj r__hn
Columns: 7, Column Order: (0, 1, 2, 3, 4, 5, 6), Plaintext: einfri eju ht e__nlg_
Columns: 7, Column Order: (5, 3, 6, 2, 1, 0, 4), Plaintext: irfi enth j eugln__e_
Columns: 7, Column Order: (5, 3, 6, 2, 1, 4, 0), Plaintext:  rfiien h jteu_ln_ge_
Columns: 7, Column Order: (5, 3, 6, 2, 4, 0, 1), Plaintext: i firent  jheug_n_le_
Columns: 7, Column Order: (5, 3, 6, 2, 4, 1, 0), Plaintext:  ifiren t jheu_gn_le_
Columns: 7, Column Order: (5, 3, 6, 4, 0, 1, 2), Plaintext: ri ifenht j eulg__ne_
Columns: 7, Column Order: (5, 3, 6, 4, 0, 2, 1), Plaintext: r iifenh tj eul_g_ne_
Columns: 7, Column Order: (5, 3, 6, 4, 1, 0, 2), Plaintext: ir ifenth j eugl__ne_
Columns: 7, Column Order: (5, 3, 6, 4, 1, 2, 0), Plaintext:  riifen htj eu_lg_ne_
Columns: 7, Column Order: (5, 3, 6, 4, 2, 0, 1), Plaintext: i rifent hj eug_l_ne_
Columns: 7, Column Order: (5, 3, 6, 4, 2, 1, 0), Plaintext:  irifen thj eu_gl_ne_
Columns: 7, Column Order: (5, 4, 0, 1, 2, 3, 6), Plaintext: nfriie u htje _nlg_e_
Columns: 7, Column Order: (5, 4, 0, 1, 2, 6, 3), Plaintext: nfr ieiu h jet_nl__eg
Columns: 7, Column Order: (5, 4, 0, 1, 3, 2, 6), Plaintext: nfirie u thje _ngl_e_
Columns: 7, Column Order: (5, 4, 0, 1, 3, 6, 2), Plaintext: nf rieiu  hjet_n_l_eg
Columns: 7, Column Order: (5, 4, 0, 1, 6, 2, 3), Plaintext: nfi ieru t jeh_ng__el
Columns: 7, Column Order: (5, 4, 0, 1, 6, 3, 2), Plaintext: nf iieru  tjeh_n_g_el
Columns: 7, Column Order: (5, 4, 0, 2, 1, 3, 6), Plaintext: nrfiie uh tje _lng_e_
Columns: 7, Column Order: (5, 4, 0, 2, 1, 6, 3), Plaintext: nrf ieiuh  jet_ln__eg
Columns: 7, Column Order: (5, 4, 0, 2, 3, 1, 6), Plaintext: nifrie ut hje _gnl_e_
Columns: 7, Column Order: (5, 4, 0, 2, 3, 6, 1), Plaintext: n frieiu  hjet__nl_eg
Columns: 7, Column Order: (5, 4, 0, 2, 6, 1, 3), Plaintext: nif ierut  jeh_gn__el
Columns: 7, Column Order: (5, 4, 0, 2, 6, 3, 1), Plaintext: n fiieru  tjeh__ng_el
Columns: 7, Column Order: (5, 4, 0, 3, 1, 2, 6), Plaintext: nrifie uht je _lgn_e_
Columns: 7, Column Order: (5, 4, 0, 3, 1, 6, 2), Plaintext: nr fieiuh  jet_l_n_eg
Columns: 7, Column Order: (5, 4, 0, 3, 2, 1, 6), Plaintext: nirfie uth je _gln_e_
Columns: 7, Column Order: (5, 4, 0, 3, 2, 6, 1), Plaintext: n rfieiu h jet__ln_eg
Columns: 7, Column Order: (5, 4, 0, 3, 6, 1, 2), Plaintext: ni fierut  jeh_g_n_el
Columns: 7, Column Order: (5, 4, 0, 3, 6, 2, 1), Plaintext: n ifieru t jeh__gn_el
Columns: 7, Column Order: (5, 4, 0, 6, 1, 2, 3), Plaintext: nri iefuht je _lg__en
Columns: 7, Column Order: (5, 4, 0, 6, 1, 3, 2), Plaintext: nr iiefuh tje _l_g_en
Columns: 7, Column Order: (5, 4, 0, 6, 2, 1, 3), Plaintext: nir iefuth je _gl__en
Columns: 7, Column Order: (5, 4, 0, 6, 2, 3, 1), Plaintext: n riiefu htje __lg_en
Columns: 7, Column Order: (5, 4, 0, 6, 3, 1, 2), Plaintext: ni riefut hje _g_l_en
Columns: 7, Column Order: (5, 4, 0, 6, 3, 2, 1), Plaintext: n iriefu thje __gl_en
Columns: 7, Column Order: (5, 4, 1, 0, 2, 3, 6), Plaintext: fnriie  uhtje n_lg_e_
Columns: 7, Column Order: (5, 4, 1, 0, 2, 6, 3), Plaintext: fnr iei uh jetn_l__eg
Columns: 7, Column Order: (5, 4, 1, 0, 3, 2, 6), Plaintext: fnirie  uthje n_gl_e_
Columns: 7, Column Order: (5, 4, 1, 0, 3, 6, 2), Plaintext: fn riei u hjetn__l_eg
Columns: 7, Column Order: (5, 4, 1, 0, 6, 2, 3), Plaintext: fni ier ut jehn_g__el
Columns: 7, Column Order: (5, 4, 1, 0, 6, 3, 2), Plaintext: fn iier u tjehn__g_el
Columns: 7, Column Order: (5, 4, 1, 2, 0, 3, 6), Plaintext: rnfiie hu tje l_ng_e_
Columns: 7, Column Order: (5, 4, 1, 2, 0, 6, 3), Plaintext: rnf ieihu  jetl_n__eg
Columns: 7, Column Order: (5, 4, 1, 2, 3, 0, 6), Plaintext: infrie tu hje g_nl_e_
Columns: 7, Column Order: (5, 4, 1, 2, 3, 6, 0), Plaintext:  nfriei u hjet__nl_eg
Columns: 7, Column Order: (5, 4, 1, 2, 6, 0, 3), Plaintext: inf iertu  jehg_n__el
Columns: 7, Column Order: (5, 4, 1, 2, 6, 3, 0), Plaintext:  nfiier u tjeh__ng_el
Columns: 7, Column Order: (5, 4, 1, 3, 0, 2, 6), Plaintext: rnifie hut je l_gn_e_
Columns: 7, Column Order: (5, 4, 1, 3, 0, 6, 2), Plaintext: rn fieihu  jetl__n_eg
Columns: 7, Column Order: (5, 4, 1, 3, 2, 0, 6), Plaintext: inrfie tuh je g_ln_e_
Columns: 7, Column Order: (5, 4, 1, 3, 2, 6, 0), Plaintext:  nrfiei uh jet__ln_eg
Columns: 7, Column Order: (5, 4, 1, 3, 6, 0, 2), Plaintext: in fiertu  jehg__n_el
Columns: 7, Column Order: (5, 4, 1, 3, 6, 2, 0), Plaintext:  nifier ut jeh__gn_el
Columns: 7, Column Order: (5, 4, 1, 6, 0, 2, 3), Plaintext: rni iefhut je l_g__en
Columns: 7, Column Order: (5, 4, 1, 6, 0, 3, 2), Plaintext: rn iiefhu tje l__g_en
Columns: 7, Column Order: (5, 4, 1, 6, 2, 0, 3), Plaintext: inr ieftuh je g_l__en
Columns: 7, Column Order: (5, 4, 1, 6, 2, 3, 0), Plaintext:  nriief uhtje __lg_en
Columns: 7, Column Order: (5, 4, 1, 6, 3, 0, 2), Plaintext: in rieftu hje g__l_en
Columns: 7, Column Order: (5, 4, 1, 6, 3, 2, 0), Plaintext:  nirief uthje __gl_en
Columns: 7, Column Order: (5, 4, 2, 0, 1, 3, 6), Plaintext: frniie  hutje nl_g_e_
Columns: 7, Column Order: (5, 4, 2, 0, 1, 6, 3), Plaintext: frn iei hu jetnl___eg
Columns: 7, Column Order: (5, 4, 2, 0, 3, 1, 6), Plaintext: finrie  tuhje ng_l_e_
Columns: 7, Column Order: (5, 4, 2, 0, 3, 6, 1), Plaintext: f nriei  uhjetn__l_eg
Columns: 7, Column Order: (5, 4, 2, 0, 6, 1, 3), Plaintext: fin ier tu jehng___el
Columns: 7, Column Order: (5, 4, 2, 0, 6, 3, 1), Plaintext: f niier  utjehn__g_el
Columns: 7, Column Order: (5, 4, 2, 1, 0, 3, 6), Plaintext: rfniie h utje ln_g_e_
Columns: 7, Column Order: (5, 4, 2, 1, 0, 6, 3), Plaintext: rfn ieih u jetln___eg
Columns: 7, Column Order: (5, 4, 2, 1, 3, 0, 6), Plaintext: ifnrie t uhje gn_l_e_
Columns: 7, Column Order: (5, 4, 2, 1, 3, 6, 0), Plaintext:  fnriei  uhjet_n_l_eg
Columns: 7, Column Order: (5, 4, 2, 1, 6, 0, 3), Plaintext: ifn iert u jehgn___el
Columns: 7, Column Order: (5, 4, 2, 1, 6, 3, 0), Plaintext:  fniier  utjeh_n_g_el
Columns: 7, Column Order: (5, 4, 2, 3, 0, 1, 6), Plaintext: rinfie htu je lg_n_e_
Columns: 7, Column Order: (5, 4, 2, 3, 0, 6, 1), Plaintext: r nfieih u jetl__n_eg
Columns: 7, Column Order: (5, 4, 2, 3, 1, 0, 6), Plaintext: irnfie thu je gl_n_e_
Columns: 7, Column Order: (5, 4, 2, 3, 1, 6, 0), Plaintext:  rnfiei hu jet_l_n_eg
Columns: 7, Column Order: (5, 4, 2, 3, 6, 0, 1), Plaintext: i nfiert u jehg__n_el
Columns: 7, Column Order: (5, 4, 2, 3, 6, 1, 0), Plaintext:  infier tu jeh_g_n_el
Columns: 7, Column Order: (5, 4, 2, 6, 0, 1, 3), Plaintext: rin iefhtu je lg___en
Columns: 7, Column Order: (5, 4, 2, 6, 0, 3, 1), Plaintext: r niiefh utje l__g_en
Columns: 7, Column Order: (5, 4, 2, 6, 1, 0, 3), Plaintext: irn iefthu je gl___en
Columns: 7, Column Order: (5, 4, 2, 6, 1, 3, 0), Plaintext:  rniief hutje _l_g_en
Columns: 7, Column Order: (5, 4, 2, 6, 3, 0, 1), Plaintext: i nrieft uhje g__l_en
Columns: 7, Column Order: (5, 4, 2, 6, 3, 1, 0), Plaintext:  inrief tuhje _g_l_en
Columns: 7, Column Order: (5, 4, 3, 0, 1, 2, 6), Plaintext: frinie  htuje nlg__e_
Columns: 7, Column Order: (5, 4, 3, 0, 1, 6, 2), Plaintext: fr niei h ujetnl___eg
Columns: 7, Column Order: (5, 4, 3, 0, 2, 1, 6), Plaintext: firnie  thuje ngl__e_
Columns: 7, Column Order: (5, 4, 3, 0, 2, 6, 1), Plaintext: f rniei  hujetn_l__eg
Columns: 7, Column Order: (5, 4, 3, 0, 6, 1, 2), Plaintext: fi nier t ujehng___el
Columns: 7, Column Order: (5, 4, 3, 0, 6, 2, 1), Plaintext: f inier  tujehn_g__el
Columns: 7, Column Order: (5, 4, 3, 1, 0, 2, 6), Plaintext: rfinie h tuje lng__e_
Columns: 7, Column Order: (5, 4, 3, 1, 0, 6, 2), Plaintext: rf nieih  ujetln___eg
Columns: 7, Column Order: (5, 4, 3, 1, 2, 0, 6), Plaintext: ifrnie t huje gnl__e_
Columns: 7, Column Order: (5, 4, 3, 1, 2, 6, 0), Plaintext:  frniei  hujet_nl__eg
Columns: 7, Column Order: (5, 4, 3, 1, 6, 0, 2), Plaintext: if niert  ujehgn___el
Columns: 7, Column Order: (5, 4, 3, 1, 6, 2, 0), Plaintext:  finier  tujeh_ng__el
Columns: 7, Column Order: (5, 4, 3, 2, 0, 1, 6), Plaintext: rifnie ht uje lgn__e_
Columns: 7, Column Order: (5, 4, 3, 2, 0, 6, 1), Plaintext: r fnieih  ujetl_n__eg
Columns: 7, Column Order: (5, 4, 3, 2, 1, 0, 6), Plaintext: irfnie th uje gln__e_
Columns: 7, Column Order: (5, 4, 3, 2, 1, 6, 0), Plaintext:  rfniei h ujet_ln__eg
Columns: 7, Column Order: (5, 4, 3, 2, 6, 0, 1), Plaintext: i fniert  ujehg_n__el
Columns: 7, Column Order: (5, 4, 3, 2, 6, 1, 0), Plaintext:  ifnier t ujeh_gn__el
Columns: 7, Column Order: (5, 4, 3, 6, 0, 1, 2), Plaintext: ri niefht uje lg___en
Columns: 7, Column Order: (5, 4, 3, 6, 0, 2, 1), Plaintext: r iniefh tuje l_g__en
Columns: 7, Column Order: (5, 4, 3, 6, 1, 0, 2), Plaintext: ir niefth uje gl___en
Columns: 7, Column Order: (5, 4, 3, 6, 1, 2, 0), Plaintext:  rinief htuje _lg__en
Columns: 7, Column Order: (5, 4, 3, 6, 2, 0, 1), Plaintext: i rnieft huje g_l__en
Columns: 7, Column Order: (5, 4, 3, 6, 2, 1, 0), Plaintext:  irnief thuje _gl__en
Columns: 7, Column Order: (5, 4, 6, 0, 1, 2, 3), Plaintext: fri ien ht jeunlg__e_
Columns: 7, Column Order: (5, 4, 6, 0, 1, 3, 2), Plaintext: fr iien h tjeunl_g_e_
Columns: 7, Column Order: (5, 4, 6, 0, 2, 1, 3), Plaintext: fir ien th jeungl__e_
Columns: 7, Column Order: (5, 4, 6, 0, 2, 3, 1), Plaintext: f riien  htjeun_lg_e_
Columns: 7, Column Order: (5, 4, 6, 0, 3, 1, 2), Plaintext: fi rien t hjeung_l_e_
Columns: 7, Column Order: (5, 4, 6, 0, 3, 2, 1), Plaintext: f irien  thjeun_gl_e_
Columns: 7, Column Order: (5, 4, 6, 1, 0, 2, 3), Plaintext: rfi ienh t jeulng__e_
Columns: 7, Column Order: (5, 4, 6, 1, 0, 3, 2), Plaintext: rf iienh  tjeuln_g_e_
Columns: 7, Column Order: (5, 4, 6, 1, 2, 0, 3), Plaintext: ifr ient h jeugnl__e_
Columns: 7, Column Order: (5, 4, 6, 1, 2, 3, 0), Plaintext:  friien  htjeu_nlg_e_
Columns: 7, Column Order: (5, 4, 6, 1, 3, 0, 2), Plaintext: if rient  hjeugn_l_e_
Columns: 7, Column Order: (5, 4, 6, 1, 3, 2, 0), Plaintext:  firien  thjeu_ngl_e_
Columns: 7, Column Order: (5, 4, 6, 2, 0, 1, 3), Plaintext: rif ienht  jeulgn__e_
Columns: 7, Column Order: (5, 4, 6, 2, 0, 3, 1), Plaintext: r fiienh  tjeul_ng_e_
Columns: 7, Column Order: (5, 4, 6, 2, 1, 0, 3), Plaintext: irf ienth  jeugln__e_
Columns: 7, Column Order: (5, 4, 6, 2, 1, 3, 0), Plaintext:  rfiien h tjeu_lng_e_
Columns: 7, Column Order: (5, 4, 6, 2, 3, 0, 1), Plaintext: i frient  hjeug_nl_e_
Columns: 7, Column Order: (5, 4, 6, 2, 3, 1, 0), Plaintext:  ifrien t hjeu_gnl_e_
Columns: 7, Column Order: (5, 4, 6, 3, 0, 1, 2), Plaintext: ri fienht  jeulg_n_e_
Columns: 7, Column Order: (5, 4, 6, 3, 0, 2, 1), Plaintext: r ifienh t jeul_gn_e_
Columns: 7, Column Order: (5, 4, 6, 3, 1, 0, 2), Plaintext: ir fienth  jeugl_n_e_
Columns: 7, Column Order: (5, 4, 6, 3, 1, 2, 0), Plaintext:  rifien ht jeu_lgn_e_
Columns: 7, Column Order: (5, 4, 6, 3, 2, 0, 1), Plaintext: i rfient h jeug_ln_e_
Columns: 7, Column Order: (5, 4, 6, 3, 2, 1, 0), Plaintext:  irfien th jeu_gln_e_
Columns: 7, Column Order: (5, 6, 0, 1, 2, 3, 4), Plaintext: nfri eiu ht ej_nlg_e_
Columns: 7, Column Order: (5, 6, 0, 1, 2, 4, 3), Plaintext: nfr ieiu h tej_nl_ge_
Columns: 7, Column Order: (5, 6, 0, 1, 3, 2, 4), Plaintext: nfir eiu th ej_ngl_e_
Columns: 7, Column Order: (5, 6, 0, 1, 3, 4, 2), Plaintext: nf rieiu  htej_n_lge_
Columns: 7, Column Order: (5, 6, 0, 1, 4, 2, 3), Plaintext: nfi reiu t hej_ng_le_
Columns: 7, Column Order: (5, 6, 0, 1, 4, 3, 2), Plaintext: nf ireiu  thej_n_gle_
Columns: 7, Column Order: (5, 6, 0, 2, 1, 3, 4), Plaintext: nrfi eiuh t ej_lng_e_
Columns: 7, Column Order: (5, 6, 0, 2, 1, 4, 3), Plaintext: nrf ieiuh  tej_ln_ge_
Columns: 7, Column Order: (5, 6, 0, 2, 3, 1, 4), Plaintext: nifr eiut h ej_gnl_e_
Columns: 7, Column Order: (5, 6, 0, 2, 3, 4, 1), Plaintext: n frieiu  htej__nlge_
Columns: 7, Column Order: (5, 6, 0, 2, 4, 1, 3), Plaintext: nif reiut  hej_gn_le_
Columns: 7, Column Order: (5, 6, 0, 2, 4, 3, 1), Plaintext: n fireiu  thej__ngle_
Columns: 7, Column Order: (5, 6, 0, 3, 1, 2, 4), Plaintext: nrif eiuht  ej_lgn_e_
Columns: 7, Column Order: (5, 6, 0, 3, 1, 4, 2), Plaintext: nr fieiuh  tej_l_nge_
Columns: 7, Column Order: (5, 6, 0, 3, 2, 1, 4), Plaintext: nirf eiuth  ej_gln_e_
Columns: 7, Column Order: (5, 6, 0, 3, 2, 4, 1), Plaintext: n rfieiu h tej__lnge_
Columns: 7, Column Order: (5, 6, 0, 3, 4, 1, 2), Plaintext: ni freiut  hej_g_nle_
Columns: 7, Column Order: (5, 6, 0, 3, 4, 2, 1), Plaintext: n ifreiu t hej__gnle_
Columns: 7, Column Order: (5, 6, 0, 4, 1, 2, 3), Plaintext: nri feiuht  ej_lg_ne_
Columns: 7, Column Order: (5, 6, 0, 4, 1, 3, 2), Plaintext: nr ifeiuh t ej_l_gne_
Columns: 7, Column Order: (5, 6, 0, 4, 2, 1, 3), Plaintext: nir feiuth  ej_gl_ne_
Columns: 7, Column Order: (5, 6, 0, 4, 2, 3, 1), Plaintext: n rifeiu ht ej__lgne_
Columns: 7, Column Order: (5, 6, 0, 4, 3, 1, 2), Plaintext: ni rfeiut h ej_g_lne_
Columns: 7, Column Order: (5, 6, 0, 4, 3, 2, 1), Plaintext: n irfeiu th ej__glne_
Columns: 7, Column Order: (5, 6, 1, 0, 2, 3, 4), Plaintext: fnri ei uht ejn_lg_e_
Columns: 7, Column Order: (5, 6, 1, 0, 2, 4, 3), Plaintext: fnr iei uh tejn_l_ge_
Columns: 7, Column Order: (5, 6, 1, 0, 3, 2, 4), Plaintext: fnir ei uth ejn_gl_e_
Columns: 7, Column Order: (5, 6, 1, 0, 3, 4, 2), Plaintext: fn riei u htejn__lge_
Columns: 7, Column Order: (5, 6, 1, 0, 4, 2, 3), Plaintext: fni rei ut hejn_g_le_
Columns: 7, Column Order: (5, 6, 1, 0, 4, 3, 2), Plaintext: fn irei u thejn__gle_
Columns: 7, Column Order: (5, 6, 1, 2, 0, 3, 4), Plaintext: rnfi eihu t ejl_ng_e_
Columns: 7, Column Order: (5, 6, 1, 2, 0, 4, 3), Plaintext: rnf ieihu  tejl_n_ge_
Columns: 7, Column Order: (5, 6, 1, 2, 3, 0, 4), Plaintext: infr eitu h ejg_nl_e_
Columns: 7, Column Order: (5, 6, 1, 2, 3, 4, 0), Plaintext:  nfriei u htej__nlge_
Columns: 7, Column Order: (5, 6, 1, 2, 4, 0, 3), Plaintext: inf reitu  hejg_n_le_
Columns: 7, Column Order: (5, 6, 1, 2, 4, 3, 0), Plaintext:  nfirei u thej__ngle_
Columns: 7, Column Order: (5, 6, 1, 3, 0, 2, 4), Plaintext: rnif eihut  ejl_gn_e_
Columns: 7, Column Order: (5, 6, 1, 3, 0, 4, 2), Plaintext: rn fieihu  tejl__nge_
Columns: 7, Column Order: (5, 6, 1, 3, 2, 0, 4), Plaintext: inrf eituh  ejg_ln_e_
Columns: 7, Column Order: (5, 6, 1, 3, 2, 4, 0), Plaintext:  nrfiei uh tej__lnge_
Columns: 7, Column Order: (5, 6, 1, 3, 4, 0, 2), Plaintext: in freitu  hejg__nle_
Columns: 7, Column Order: (5, 6, 1, 3, 4, 2, 0), Plaintext:  nifrei ut hej__gnle_
Columns: 7, Column Order: (5, 6, 1, 4, 0, 2, 3), Plaintext: rni feihut  ejl_g_ne_
Columns: 7, Column Order: (5, 6, 1, 4, 0, 3, 2), Plaintext: rn ifeihu t ejl__gne_
Columns: 7, Column Order: (5, 6, 1, 4, 2, 0, 3), Plaintext: inr feituh  ejg_l_ne_
Columns: 7, Column Order: (5, 6, 1, 4, 2, 3, 0), Plaintext:  nrifei uht ej__lgne_
Columns: 7, Column Order: (5, 6, 1, 4, 3, 0, 2), Plaintext: in rfeitu h ejg__lne_
Columns: 7, Column Order: (5, 6, 1, 4, 3, 2, 0), Plaintext:  nirfei uth ej__glne_
Columns: 7, Column Order: (5, 6, 2, 0, 1, 3, 4), Plaintext: frni ei hut ejnl_g_e_
Columns: 7, Column Order: (5, 6, 2, 0, 1, 4, 3), Plaintext: frn iei hu tejnl__ge_
Columns: 7, Column Order: (5, 6, 2, 0, 3, 1, 4), Plaintext: finr ei tuh ejng_l_e_
Columns: 7, Column Order: (5, 6, 2, 0, 3, 4, 1), Plaintext: f nriei  uhtejn__lge_
Columns: 7, Column Order: (5, 6, 2, 0, 4, 1, 3), Plaintext: fin rei tu hejng__le_
Columns: 7, Column Order: (5, 6, 2, 0, 4, 3, 1), Plaintext: f nirei  uthejn__gle_
Columns: 7, Column Order: (5, 6, 2, 1, 0, 3, 4), Plaintext: rfni eih ut ejln_g_e_
Columns: 7, Column Order: (5, 6, 2, 1, 0, 4, 3), Plaintext: rfn ieih u tejln__ge_
Columns: 7, Column Order: (5, 6, 2, 1, 3, 0, 4), Plaintext: ifnr eit uh ejgn_l_e_
Columns: 7, Column Order: (5, 6, 2, 1, 3, 4, 0), Plaintext:  fnriei  uhtej_n_lge_
Columns: 7, Column Order: (5, 6, 2, 1, 4, 0, 3), Plaintext: ifn reit u hejgn__le_
Columns: 7, Column Order: (5, 6, 2, 1, 4, 3, 0), Plaintext:  fnirei  uthej_n_gle_
Columns: 7, Column Order: (5, 6, 2, 3, 0, 1, 4), Plaintext: rinf eihtu  ejlg_n_e_
Columns: 7, Column Order: (5, 6, 2, 3, 0, 4, 1), Plaintext: r nfieih u tejl__nge_
Columns: 7, Column Order: (5, 6, 2, 3, 1, 0, 4), Plaintext: irnf eithu  ejgl_n_e_
Columns: 7, Column Order: (5, 6, 2, 3, 1, 4, 0), Plaintext:  rnfiei hu tej_l_nge_
Columns: 7, Column Order: (5, 6, 2, 3, 4, 0, 1), Plaintext: i nfreit u hejg__nle_
Columns: 7, Column Order: (5, 6, 2, 3, 4, 1, 0), Plaintext:  infrei tu hej_g_nle_
Columns: 7, Column Order: (5, 6, 2, 4, 0, 1, 3), Plaintext: rin feihtu  ejlg__ne_
Columns: 7, Column Order: (5, 6, 2, 4, 0, 3, 1), Plaintext: r nifeih ut ejl__gne_
Columns: 7, Column Order: (5, 6, 2, 4, 1, 0, 3), Plaintext: irn feithu  ejgl__ne_
Columns: 7, Column Order: (5, 6, 2, 4, 1, 3, 0), Plaintext:  rnifei hut ej_l_gne_
Columns: 7, Column Order: (5, 6, 2, 4, 3, 0, 1), Plaintext: i nrfeit uh ejg__lne_
Columns: 7, Column Order: (5, 6, 2, 4, 3, 1, 0), Plaintext:  inrfei tuh ej_g_lne_
Columns: 7, Column Order: (5, 6, 3, 0, 1, 2, 4), Plaintext: frin ei htu ejnlg__e_
Columns: 7, Column Order: (5, 6, 3, 0, 1, 4, 2), Plaintext: fr niei h utejnl__ge_
Columns: 7, Column Order: (5, 6, 3, 0, 2, 1, 4), Plaintext: firn ei thu ejngl__e_
Columns: 7, Column Order: (5, 6, 3, 0, 2, 4, 1), Plaintext: f rniei  hutejn_l_ge_
Columns: 7, Column Order: (5, 6, 3, 0, 4, 1, 2), Plaintext: fi nrei t uhejng__le_
Columns: 7, Column Order: (5, 6, 3, 0, 4, 2, 1), Plaintext: f inrei  tuhejn_g_le_
Columns: 7, Column Order: (5, 6, 3, 1, 0, 2, 4), Plaintext: rfin eih tu ejlng__e_
Columns: 7, Column Order: (5, 6, 3, 1, 0, 4, 2), Plaintext: rf nieih  utejln__ge_
Columns: 7, Column Order: (5, 6, 3, 1, 2, 0, 4), Plaintext: ifrn eit hu ejgnl__e_
Columns: 7, Column Order: (5, 6, 3, 1, 2, 4, 0), Plaintext:  frniei  hutej_nl_ge_
Columns: 7, Column Order: (5, 6, 3, 1, 4, 0, 2), Plaintext: if nreit  uhejgn__le_
Columns: 7, Column Order: (5, 6, 3, 1, 4, 2, 0), Plaintext:  finrei  tuhej_ng_le_
Columns: 7, Column Order: (5, 6, 3, 2, 0, 1, 4), Plaintext: rifn eiht u ejlgn__e_
Columns: 7, Column Order: (5, 6, 3, 2, 0, 4, 1), Plaintext: r fnieih  utejl_n_ge_
Columns: 7, Column Order: (5, 6, 3, 2, 1, 0, 4), Plaintext: irfn eith u ejgln__e_
Columns: 7, Column Order: (5, 6, 3, 2, 1, 4, 0), Plaintext:  rfniei h utej_ln_ge_
Columns: 7, Column Order: (5, 6, 3, 2, 4, 0, 1), Plaintext: i fnreit  uhejg_n_le_
Columns: 7, Column Order: (5, 6, 3, 2, 4, 1, 0), Plaintext:  ifnrei t uhej_gn_le_
Columns: 7, Column Order: (5, 6, 3, 4, 0, 1, 2), Plaintext: ri nfeiht u ejlg__ne_
Columns: 7, Column Order: (5, 6, 3, 4, 0, 2, 1), Plaintext: r infeih tu ejl_g_ne_
Columns: 7, Column Order: (5, 6, 3, 4, 1, 0, 2), Plaintext: ir nfeith u ejgl__ne_
Columns: 7, Column Order: (5, 6, 3, 4, 1, 2, 0), Plaintext:  rinfei htu ej_lg_ne_
Columns: 7, Column Order: (5, 6, 3, 4, 2, 0, 1), Plaintext: i rnfeit hu ejg_l_ne_
Columns: 7, Column Order: (5, 6, 3, 4, 2, 1, 0), Plaintext:  irnfei thu ej_gl_ne_
Columns: 7, Column Order: (5, 6, 4, 0, 1, 2, 3), Plaintext: fri nei ht uejnlg__e_
Columns: 7, Column Order: (5, 6, 4, 0, 1, 3, 2), Plaintext: fr inei h tuejnl_g_e_
Columns: 7, Column Order: (5, 6, 4, 0, 2, 1, 3), Plaintext: fir nei th uejngl__e_
Columns: 7, Column Order: (5, 6, 4, 0, 2, 3, 1), Plaintext: f rinei  htuejn_lg_e_
Columns: 7, Column Order: (5, 6, 4, 0, 3, 1, 2), Plaintext: fi rnei t huejng_l_e_
Columns: 7, Column Order: (5, 6, 4, 0, 3, 2, 1), Plaintext: f irnei  thuejn_gl_e_
Columns: 7, Column Order: (5, 6, 4, 1, 0, 2, 3), Plaintext: rfi neih t uejlng__e_
Columns: 7, Column Order: (5, 6, 4, 1, 0, 3, 2), Plaintext: rf ineih  tuejln_g_e_
Columns: 7, Column Order: (5, 6, 4, 1, 2, 0, 3), Plaintext: ifr neit h uejgnl__e_
Columns: 7, Column Order: (5, 6, 4, 1, 2, 3, 0), Plaintext:  frinei  htuej_nlg_e_
Columns: 7, Column Order: (5, 6, 4, 1, 3, 0, 2), Plaintext: if rneit  huejgn_l_e_
Columns: 7, Column Order: (5, 6, 4, 1, 3, 2, 0), Plaintext:  firnei  thuej_ngl_e_
Columns: 7, Column Order: (5, 6, 4, 2, 0, 1, 3), Plaintext: rif neiht  uejlgn__e_
Columns: 7, Column Order: (5, 6, 4, 2, 0, 3, 1), Plaintext: r fineih  tuejl_ng_e_
Columns: 7, Column Order: (5, 6, 4, 2, 1, 0, 3), Plaintext: irf neith  uejgln__e_
Columns: 7, Column Order: (5, 6, 4, 2, 1, 3, 0), Plaintext:  rfinei h tuej_lng_e_
Columns: 7, Column Order: (5, 6, 4, 2, 3, 0, 1), Plaintext: i frneit  huejg_nl_e_
Columns: 7, Column Order: (5, 6, 4, 2, 3, 1, 0), Plaintext:  ifrnei t huej_gnl_e_
Columns: 7, Column Order: (5, 6, 4, 3, 0, 1, 2), Plaintext: ri fneiht  uejlg_n_e_
Columns: 7, Column Order: (5, 6, 4, 3, 0, 2, 1), Plaintext: r ifneih t uejl_gn_e_
Columns: 7, Column Order: (5, 6, 4, 3, 1, 0, 2), Plaintext: ir fneith  uejgl_n_e_
Columns: 7, Column Order: (5, 6, 4, 3, 1, 2, 0), Plaintext:  rifnei ht uej_lgn_e_
Columns: 7, Column Order: (5, 6, 4, 3, 2, 0, 1), Plaintext: i rfneit h uejg_ln_e_
Columns: 7, Column Order: (5, 6, 4, 3, 2, 1, 0), Plaintext:  irfnei th uej_gln_e_
Columns: 7, Column Order: (6, 0, 1, 2, 3, 4, 5), Plaintext: infri eju ht e__nlg_e
Columns: 7, Column Order: (6, 0, 1, 2, 3, 5, 4), Plaintext: infr ieju h te__nl_ge
